period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value
tot,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.52
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bmn,104.57854861177886
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bcv,0.2975454649154302
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcm,72.07902721474939
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcv,0.461167039648107
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hrmn,0.013695160032493223
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcm,53.20962040331819
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcv,0.3605758822901451
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,N_neg,0
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_true,0.9795918367346939
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.9795918367346939
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_true,0.673469387755102
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.673469387755102
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.9795918367346939
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bmn,449.38440424035025
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bcv,0.22035786958540005
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcm,2595.4744997865173
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcv,0.39332996455606245
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hrmn,0.10704995446394433
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcm,1181.4924058504444
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcv,0.3707851759404452
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,N_neg,0
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_true,0.9803921568627451
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_true,0.9803921568627451
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,GCA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.0784313725490196
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bmn,269.64306128053727
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bcv,0.7129479580607744
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcm,2621.427475472475
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcv,1.0758030091176258
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hrmn,0.06379470742536426
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcm,1214.6422243459656
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcv,1.0138312868503583
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,N_neg,0
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.52
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_true,1
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.51
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.53
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bmn,92.9434470763416
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bcv,0.23149871889560245
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcm,101.69237777787684
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcv,0.4809412214898873
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hrmn,0.021269096043599302
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcm,74.72991092650511
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcv,0.38182913503850674
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,N_neg,0
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_true,1
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.9795918367346939
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bmn,439.41327884927426
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bcv,0.2568016896813305
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcm,2519.735097694598
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcv,0.4313118407308824
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hrmn,0.10465264777255022
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcm,1139.9123134194606
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcv,0.4079829519651973
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,N_neg,0
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.058823529411764705
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_true,1
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.0392156862745098
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,ACA,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.09803921568627451
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bmn,399.85143158009885
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bcv,0.8833156947719812
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcm,1184.6883997586197
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcv,0.9569783914329316
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hrmn,0.02630885460714277
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcm,565.1745048320672
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcv,0.8322193296332082
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,N_neg,0
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_true,0.63
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.52
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_true,0.61
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.51
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.51
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bmn,92.9434470763416
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bcv,0.23149871889560245
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcm,101.69237777787684
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcv,0.4809412214898873
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hrmn,0.021269096043599302
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcm,74.72991092650511
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcv,0.38182913503850674
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,N_neg,0
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_true,1
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.9795918367346939
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bmn,694.7238088484147
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Bcv,0.36855005981497674
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcm,1082.9960219807429
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hcv,0.3941680429989812
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Hrmn,0.03115097557995904
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcm,490.44459390556216
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,Rcv,0.34102270956651126
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,N_neg,0
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_true,0.27450980392156865
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.058823529411764705
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_true,0.23529411764705882
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.0392156862745098
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,SQ,rK,step,increase,1.2,50,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.058823529411764705
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,267.6441049259703
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.7460371044308287
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,2608.946701610635
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,1.1101230617888336
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hrmn,0.05731232543273456
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcm,1193.0889364133093
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcv,1.0832188584080307
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,N_neg,0
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.51
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_true,0.91
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.41
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.52
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,80.64251395774207
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.46191430446093984
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,30.834082224956397
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,0.9919910950144214
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hrmn,0.006273738766503976
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcm,21.245873139543946
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcv,0.9251734960794747
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,N_neg,0
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_true,0.8367346938775511
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.8367346938775511
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.9795918367346939
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,447.31230016995426
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.22811897130556563
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,2578.1126193856785
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,0.4029405004511611
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hrmn,0.10634939889636787
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcm,1171.8430632737654
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcv,0.38076505130527355
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,N_neg,0
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.0392156862745098
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_true,0.9803921568627451
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,GCA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.0784313725490196
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,256.88237467431924
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.7898275226238992
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,2554.0629629507057
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,1.1179638508181033
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hrmn,0.05980699295468514
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcm,1167.4679640768388
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcv,1.0775915054533562
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,N_neg,0
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.52
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_true,1
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.51
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.54
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,69.86602670810754
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.39059354362295995
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,57.01990088110542
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,0.8074370405238898
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hrmn,0.014115383892544736
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcm,40.025440299271516
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcv,0.7252310451688458
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,N_neg,0
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_true,1
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.9795918367346939
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,436.5647482104834
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.26698784438844464
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,2497.0430620696
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,0.44353153729633593
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hrmn,0.1037067742104671
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcm,1127.4425237775674
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcv,0.4207080657311301
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,N_neg,0
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.058823529411764705
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_true,1
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.0392156862745098
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,ACA,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.11764705882352941
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,385.5132573433021
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.9405022576640296
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,1129.4143652451064
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,1.0363411508054772
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hrmn,0.022723228508237988
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcm,524.6999643380074
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcv,0.9520815613263722
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,N_neg,0
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_true,0.63
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.52
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_true,0.61
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.51
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.51
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,69.86602670810754
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.39059354362295995
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,57.01990088110542
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,0.8074370405238898
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hrmn,0.014115383892544736
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcm,40.025440299271516
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Rcv,0.7252310451688458
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,N_neg,0
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_true,1
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.9795918367346939
post,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bmn,688.782165208489
post,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Bcv,0.37894557199786866
post,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcm,1072.394464364001
post,slope,SQ,rK,step,increase,1.2,25,50,0.01,NA,NA,NA,Hcv,0.40689393937058477
