period,hcr_type,strategy,change_par,change_type,direction,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
post,slope,ACA,K,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.1244272811263632,250,50
post,slope,ACA,K,grad,increase,125,50,0.01,NA,NA,NA,Rcm,563.4138906938751,250,50
post,slope,ACA,K,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.13191937553992986,250,50
post,slope,ACA,K,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,50
post,slope,ACA,K,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Bmn,166.5797765295861,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.13619522323331912,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hcm,2074.436534312025,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.1383783221935992,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.125,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Rcm,1254.6277217694324,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.15104481331642244,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,50
tot,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Bmn,146.6303325752966,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.10941423184844717,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hcm,891.812976955919,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.10834036345932038,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.125,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Rcm,691.0522453643592,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.03709272828003418,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,50
pre,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Bmn,185.74688934841325,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.014542121376199651,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1182.6235573561057,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.016462625268455846,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.125,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Rcm,563.5754764050731,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.13393523649773564,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,50
post,slope,SQ,K,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,50
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,719.6722688118881,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.15897824083779577,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2642.321124621469,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.739758960170131,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.041749999999999995,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1999.0571349647867,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.944613310715602,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,671.4510601535444,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.19003231537286827,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2148.9869204697166,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.30462375488667814,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.07214702207413577,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1759.832172418373,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.41887411214645565,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,766.0024496797084,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.09959757321906697,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,493.3342041517526,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.11038990578821441,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.012545018007202877,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,239.2249625464139,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.25973926537391406,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3493.75,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.80890260181775,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.06987499999999999,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2629.09829888423,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.8961315434423626,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,431.2499999999999,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,1.3040869304295644,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.016911764705882352,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,220.09851204355766,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,1.582223961817682,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,364.0287290742671,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.4018728281686463,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3724.2328211476147,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.7300677910074995,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.0835308507159723,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2767.028397764951,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.8219170062415045,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,233.38966485150416,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.3545965272234585,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,661.7328211476148,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,1.1886831704218395,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.043687942580337834,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,358.02861092427855,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,1.3458348882837825,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-90
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-90
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,642.3865539281134,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.14898137841360354,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3418.8224947428353,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.4620376101413189,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.055625,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2428.0835984555215,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.7125250172648506,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,641.4336384990593,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.16406231972692786,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2383.1631229165014,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.19320071136543795,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08095585172844648,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1923.7499715508782,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.32169212530754304,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,643.3021001246555,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.13463978972267757,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,1035.6593718263339,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.1408927584551375,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.0312875150060024,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,504.33362690464355,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.29219456910302705,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3953.125,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.5957530361213732,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.0790625,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2846.0873570878575,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.7520860523090038,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,890.625,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.5262105157873679,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.034926470588235295,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,437.08757024718494,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.704345711976481,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,392.97184697912496,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.2911557370423946,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,4053.470072643576,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.5838015734863778,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.09233202303279522,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2918.7632630726325,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.7262643186672776,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,290.14087642965677,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.2154775910987719,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,990.9700726435756,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.693692702669667,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.060945143201559256,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,509.76347623195966,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.8709088012977013,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
post,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,598.0690268122661,0.25,-60
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.13219568533158357,0.25,-60
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,4087.521354564804,0.25,-60
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.311430961014213,0.25,-60
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.0695,0.25,-60
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2795.6311450372073,0.25,-60
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.5750801488689026,0.25,-60
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
tot,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,611.9064625628231,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.13598539326276657,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2582.9034713652595,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.11706451204356447,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08976468138275719,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2064.243474530021,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.2534178366523024,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
pre,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,584.7742356009467,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.12521686402900212,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,1504.6178831995444,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.1315206952165989,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.05003001200480192,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,731.387670507186,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.28301961434145273,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
post,slope,GCA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,4412.5,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.4269844706478964,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08825,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3063.076415291485,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.6292943164046765,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
tot,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
pre,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,1350,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.2777222166655553,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.052941176470588235,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,654.0766284508122,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.41644253856626157,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
post,slope,ACA,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,419.8294109180845,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.20292342279475617,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,4461.384295849343,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.43147542113568965,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.10051453085530268,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3105.8629332284972,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.6209782294632746,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
tot,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,0.25,-60
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-60
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,0.25,-60
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,0.25,-60
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,0.25,-60
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,0.25,-60
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,0.25,-60
pre,slope,SQ,r,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
