hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,error_rho,error_cv,error_rep,time,Biomass,Harvest,Harvest_rate,B_cons_true,B_cons_fixed,growth,BMSY_true,BMSY_fixed,UMSY_true,UMSY_fixed,BMSY_for,UMSY_for,par_A,par_B
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,29,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,30,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,31,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,32,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,33,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,34,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,35,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,36,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,37,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,38,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,39,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,40,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,41,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,42,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,43,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,44,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,45,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,46,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,47,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,48,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,49,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,50,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,51,500,62.5,0.125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,52,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,53,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,54,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,55,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,56,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,57,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,58,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,59,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,60,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,61,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,62,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,63,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,64,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,65,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,66,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,67,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,68,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,69,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,70,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,71,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,72,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,73,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,74,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,75,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,76,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,77,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,78,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,79,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,80,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,81,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,82,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,83,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,84,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,85,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,86,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,87,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,88,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,89,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,90,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,91,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,92,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,93,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,94,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,95,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,96,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,97,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,98,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,99,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,ACA,r,step,decrease,0.5,500,50,NA,NA,NA,100,500,15.625,0.03125,250,250,15.625,500,500,0.03125,0.125,500,0.03125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,1,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,2,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,3,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,4,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,5,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,6,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,7,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,8,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,9,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,10,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,11,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,12,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,13,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,14,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,15,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,16,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,17,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,18,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,19,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,20,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,21,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,22,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,23,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,24,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,25,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,26,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,27,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,28,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,29,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,30,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,31,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,32,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,33,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,34,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,35,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,36,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,37,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,38,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,39,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,40,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,41,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,42,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,43,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,44,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,45,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,46,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,47,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,48,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,49,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,50,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,51,500,62.5,0.125,250,250,15.625,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,52,453.125,62.5,0.125,250,250,15.4876708984375,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,53,418.609619140625,50.0030517578125,0.1103515625,250,250,15.210975368972868,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,54,392.1415159711614,41.67907853843644,0.09956550598144531,250,250,14.897909213937549,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,55,371.23916988789756,35.80025529720141,0.09129422374098795,250,250,14.588790539302641,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,56,354.3608965927422,31.46706383445797,0.08476224058996798,250,250,14.299328222420629,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,57,340.49286376055727,28.167361054605596,0.07948778018523193,250,250,14.03484209304324,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,58,328.93829838616,25.589407467440523,0.07515401992517413,250,250,13.7961183900611,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,59,319.2011123054191,23.53330447080201,0.071543218245675,250,250,13.581985138025146,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,60,310.91771029767085,21.865387145773393,0.06850034759544346,250,250,13.390492982557781,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,61,303.8150621717976,20.49314110843103,0.06591178446802214,250,250,13.219466885584021,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,62,297.68387724948366,19.350651807897957,0.06369220692868674,250,250,13.066761654699876,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,63,292.3608567012656,18.3897822029179,0.06177621164046363,250,250,12.930374135635477,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,64,287.7166105678475,17.57462026905356,0.06011276771914549,250,250,12.808485160699819,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,65,283.6472248098393,16.877870918708023,0.05866144080245235,250,250,12.699467291719735,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,66,280.06824658239043,16.278445519168624,0.05738975775307479,250,250,12.601876489915986,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,67,276.910311170589,15.759811901717375,0.05627132705699701,250,250,12.514436921124785,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,68,274.11590768060955,15.308840411104228,0.05528447224080906,250,250,12.436023552315318,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,69,271.63694995933,14.914981273594844,0.05441122115019048,250,250,12.365644836007652,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,70,269.4329267993144,14.569667996023298,0.05363654686229063,250,250,12.302426547229356,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,71,267.46947542038333,14.26587792616039,0.05294778962478573,250,250,12.245597196170518,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,72,265.71726863542364,13.997803981130222,0.05233421106886979,250,250,12.19447511152211,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,73,264.1511375008434,13.760606246102348,0.051786646448569874,250,250,12.14845712861587,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,74,262.7493728504264,13.550221779032853,0.051297230469013556,250,250,12.107008744820876,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,75,261.49316420516925,13.363217390078049,0.05085917901575825,250,250,12.069655579946103,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,76,260.366145252142,13.19667453297334,0.050466613814115394,250,250,12.035975978667658,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,77,259.354022771983,13.04809845882666,0.05011442039129438,250,250,12.005594602748294,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,78,258.44427148385256,12.915345890878742,0.04979813211624468,250,250,11.978176876314578,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,79,257.62588138690654,12.796566973260635,0.049513834838703925,250,250,11.953424164157882,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,80,256.88914723178635,12.690158319278057,0.049258087933408294,250,250,11.931069579144497,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,81,256.22549204771343,12.594724763217426,0.04902785850993323,250,250,11.910874329538787,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,82,255.62731838652675,12.509047990725474,0.04882046626491045,250,250,11.892624530065003,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,83,255.0878822707061,12.432060645885636,0.0486335369957896,250,250,11.87612841183453,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,84,254.60118585307717,12.362824829463438,0.04846496320959565,250,250,11.86121387595525,500,500,0.03125,0.125,500,0.125,0.25,0.0625
slope,SQ,r,step,decrease,0.5,500,50,NA,NA,NA,85,254.16188558763074,12.300514141401695,0.04831287057908661,250,250,11.847726343885677,500,500,0.03125,0.125,500,0.125,0.25,0.0625
