period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_true,0.6938775510204082,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0.8979591836734694,0.25,-75
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Bmn,477.93370306621375,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Bcv,0.15165359441828066,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Hcm,1306.217217257544,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Hcv,0.22831536605680444,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Hrmn,0.05734516233700285,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Rcm,1006.6238116722616,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Rcv,0.19323741592176558,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,N_neg,0,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_true,1,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_fixed,1,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_true,0.5102040816326531,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0.5102040816326531,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Bmn,458.63363256796254,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Bcv,0.15588580385573658,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Hcm,1311.6544943884724,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Hcv,0.18361861157130768,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Hrmn,0.05975724198980698,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Rcm,1017.0493429071063,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,Rcv,0.1678652307547188,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,N_neg,0,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_true,1,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_fixed,1,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_true,0.6326530612244898,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0.6326530612244898,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0,0.0625,300
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Bmn,357.0396863434311,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Bcv,0.42913078763593737,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hcm,1629.6455334441246,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hcv,0.6956607049080606,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hrmn,0.08082190160588124,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Rcm,1401.6572251430064,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Rcv,0.8038829595427386,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,N_neg,0,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_true,0.8163265306122449,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_fixed,0.8979591836734694,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_true,0.10204081632653061,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0.8163265306122449,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_true,0.02040816326530612,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0.9591836734693877,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Bmn,360.9329279434388,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Bcv,0.3873377479995639,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hcm,1606.4078956146716,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hcv,0.7515771430610414,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hrmn,0.07769282417134009,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Rcm,1388.473068231972,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Rcv,0.8583709748796399,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,N_neg,0,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_true,0.7551020408163265,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_fixed,0.8979591836734694,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_true,0.04081632653061224,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0.8163265306122449,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_true,0.6530612244897959,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0.7959183673469388,0.25_1000,-75
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Bmn,206.93354502208823,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Bcv,0.2616768261599613,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hcm,470.21610848778874,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hcv,0.4848698514279084,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hrmn,0.044662539510374064,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Rcm,346.81511705531716,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Rcv,0.35368972703079177,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,N_neg,0,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_Bcons_true,1,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_Bcons_fixed,0.2653061224489796,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_BMSY_true,0.9591836734693877,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Bmn,248.73724950143608,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Bcv,0.3934423727825414,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hcm,370.25414598330667,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hcv,0.38956300941852723,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hrmn,0.03125,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Rcm,276.14951970919844,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Rcv,0.2489476049471978,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,N_neg,0,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_Bcons_true,1,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_Bcons_fixed,0.1836734693877551,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_BMSY_true,0.9591836734693877,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0,0.0625_250,300
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Bmn,348.48808972093434,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Bcv,0.42800810234780445,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hcm,1639.241278322787,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hcv,0.7266772583992294,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hrmn,0.08266091234704329,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Rcm,1412.7813722480055,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Rcv,0.8358445723100227,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,N_neg,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_true,0.8367346938775511,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_fixed,0.8979591836734694,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_true,0.1836734693877551,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0.8163265306122449,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_true,0.22448979591836735,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0.7959183673469388,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Bmn,352.12318536944565,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Bcv,0.4322334050627461,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hcm,1637.1283617524184,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hcv,0.7074076985694565,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Hrmn,0.08207445241591244,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Rcm,1409.2746252348988,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,Rcv,0.8160048792355833,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,N_neg,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_true,0.8367346938775511,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_Bcons_fixed,0.8979591836734694,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_true,0.1836734693877551,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0.8163265306122449,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_true,0.12244897959183673,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0.8979591836734694,0.25_1000,-75
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Bmn,205.61565473093253,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Bcv,0.24968679643701167,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hcm,472.77974929127265,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hcv,0.48220223965739856,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hrmn,0.04515499116178771,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Rcm,348.67001282900577,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Rcv,0.35419518341526895,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,N_neg,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_Bcons_true,1,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_Bcons_fixed,0.1836734693877551,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_BMSY_true,0.9591836734693877,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Bmn,206.09853369447643,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Bcv,0.2587494203854769,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hcm,470.6234106867838,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hcv,0.4820039715351437,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Hrmn,0.04489559147492706,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Rcm,347.2045609264164,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,Rcv,0.3512062132666563,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,N_neg,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_Bcons_true,1,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_Bcons_fixed,0.24489795918367346,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_BMSY_true,0.9591836734693877,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_BMSY_fixed,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,100,propl_UMSY_fixed,0,0.0625_250,300
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Bmn,311.68242168556174,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Bcv,0.3832493723818241,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Hcm,1853.3542182834578,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Hcv,0.41973030414296775,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Hrmn,0.11589547840600617,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Rcm,1534.849788122691,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Rcv,0.5219560136105806,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,N_neg,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_Bcons_true,0.9591836734693877,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_Bcons_fixed,1,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_BMSY_true,0.5918367346938775,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_BMSY_fixed,0.9591836734693877,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_0.2BMSY_true,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_UMSY_true,0.5714285714285714,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_UMSY_fixed,0.5714285714285714,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Bmn,369.9643162381403,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Bcv,0.2253757613914413,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Hcm,1684.9703798008145,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Hcv,0.48217620744462747,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Hrmn,0.08600577561143512,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Rcm,1406.8901306548034,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,Rcv,0.5830732521221108,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,N_neg,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_Bcons_true,0.3673469387755102,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_Bcons_fixed,1,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_BMSY_true,0.14285714285714285,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_BMSY_fixed,0.9591836734693877,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_0.2BMSY_true,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_UMSY_true,0.9387755102040817,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,99,propl_UMSY_fixed,0.9387755102040817,1000,-75
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Bmn,224.42231123313678,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Bcv,0.3019464063958165,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Hcm,931.5644508496023,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Hcv,0.3547431785032737,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Hrmn,0.08719388952860721,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Rcm,716.0396190282878,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Rcv,0.3164413273985836,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,N_neg,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,propl_Bcons_true,1,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,propl_Bcons_fixed,0.24489795918367346,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,propl_BMSY_true,0.9795918367346939,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,propl_BMSY_fixed,0.08163265306122448,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,propl_0.2BMSY_true,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,propl_0.2BMSY_fixed,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,propl_UMSY_true,0.9591836734693877,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,propl_UMSY_fixed,0.9591836734693877,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Bmn,149.83161757883866,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Bcv,0.22065903534506798,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Hcm,898.9159276332863,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,99,Hcv,0.25466824236571933,250,300
